lon,lat,ele,time,speed
2.5241046119481325,39.688575295731425,156,2018-03-16T13:14:32Z,12.156056195682153
2.523971926420927,39.6887163631618,157,2018-03-16T13:14:38Z,11.631241283560296
2.523962873965502,39.688924150541425,158.1999969482422,2018-03-16T13:14:45Z,11.90251559637737
2.5240755267441273,39.689105954021215,159.1999969482422,2018-03-16T13:14:51Z,13.45275791011602
2.5241445936262608,39.68929085880518,160.39999389648438,2018-03-16T13:14:57Z,12.850160606173851
2.524055913090706,39.68943075276911,161.39999389648438,2018-03-16T13:15:02Z,12.47542252343563
2.523863548412919,39.689483307302,162.8000030517578,2018-03-16T13:15:07Z,12.589996149541587
2.5235990155488253,39.689483642578125,163.8000030517578,2018-03-16T13:15:13Z,13.596301381623917
2.523297518491745,39.6894711535424,165,2018-03-16T13:15:20Z,13.301640500143192
2.5231218338012695,39.68947425484657,166.1999969482422,2018-03-16T13:15:24Z,13.548151548820984
2.522869622334838,39.68949210830033,167.1999969482422,2018-03-16T13:15:30Z,13.017727654552235
2.5225899182260036,39.689539298415184,168.39999389648438,2018-03-16T13:15:37Z,12.615005129477286
2.52238254994154,39.689564779400826,169.39999389648438,2018-03-16T13:15:42Z,12.951831827820197
2.5221517123281956,39.689593110233545,170.39999389648438,2018-03-16T13:15:48Z,12.01437225245506
2.5219538155943155,39.68962035141885,171.60000610351562,2018-03-16T13:15:53Z,12.399362372413968
2.521807551383972,39.68964801169932,172.60000610351562,2018-03-16T13:15:57Z,11.611887683092112
2.521672435104847,39.6896889153868,173.8000030517578,2018-03-16T13:16:01Z,11.194000854142937
2.5215536635369062,39.68978203833103,175,2018-03-16T13:16:06Z,10.458022709791535
2.5215874426066875,39.689911706373096,176.1999969482422,2018-03-16T13:16:11Z,10.599659110805888
2.521700346842408,39.68997255899012,177.39999389648438,2018-03-16T13:16:15Z,10.62714115455158
2.521880390122533,39.68998328782618,178.39999389648438,2018-03-16T13:16:20Z,11.137658998963376
2.5220176856964827,39.68997876159847,179.60000610351562,2018-03-16T13:16:24Z,10.59457187516187
2.5221541430801153,39.68997247517109,180.60000610351562,2018-03-16T13:16:28Z,10.539078888567843
2.5222954619675875,39.68997046351433,181.60000610351562,2018-03-16T13:16:32Z,10.896907223962858
2.522396044805646,39.68995353206992,182.8000030517578,2018-03-16T13:16:35Z,10.583800178659532
2.522573657333851,39.68995118513703,183.8000030517578,2018-03-16T13:16:40Z,10.956112224859584
2.522714640945196,39.68995596282184,185,2018-03-16T13:16:44Z,10.87973256381856
2.522893762215972,39.68995235860348,186.1999969482422,2018-03-16T13:16:49Z,11.05132701843807
2.523079924285412,39.68995210714638,187.39999389648438,2018-03-16T13:16:54Z,11.481819732655996
2.523267511278391,39.68995973467827,188.60000610351562,2018-03-16T13:16:59Z,11.58582620063295
2.523414110764861,39.68998186290264,189.8000030517578,2018-03-16T13:17:03Z,11.517536230648137
2.523564398288727,39.69000189565122,191,2018-03-16T13:17:07Z,11.75902700736507
2.5237555895000696,39.69002662226558,192,2018-03-16T13:17:12Z,11.957351661417851
2.52398382872343,39.690055791288614,193.39999389648438,2018-03-16T13:17:18Z,11.891473903877186
2.52416797913611,39.69008923508227,194.39999389648438,2018-03-16T13:17:23Z,11.66973790727911
2.5243564881384373,39.6901463996619,195.39999389648438,2018-03-16T13:17:28Z,12.49673717399947
2.5245322566479445,39.69023306854069,196.39999389648438,2018-03-16T13:17:33Z,12.875380601656396
2.524663684889674,39.69032510183752,197.8000030517578,2018-03-16T13:17:37Z,13.699865379936554
2.5248019862920046,39.69044957309961,198.8000030517578,2018-03-16T13:17:42Z,13.125808702853076
2.524952357634902,39.69055300578475,200,2018-03-16T13:17:47Z,12.43940060408376
2.5251170620322227,39.690607991069555,201,2018-03-16T13:17:52Z,11.073071007112937
2.5252940878272057,39.69063623808324,202.1999969482422,2018-03-16T13:17:57Z,11.150464828445138
2.5254432018846273,39.69063707627356,203.1999969482422,2018-03-16T13:18:01Z,11.49621133753031
2.5256009493023157,39.69061519950628,204.1999969482422,2018-03-16T13:18:05Z,12.357419071522102
2.5257518235594034,39.69060975126922,205.39999389648438,2018-03-16T13:18:09Z,11.644411386039945
2.5258975848555565,39.69059994444251,206.8000030517578,2018-03-16T13:18:13Z,11.280300279501429
2.525996994227171,39.69058410264552,208,2018-03-16T13:18:16Z,10.435413608602447
2.526087434962392,39.69056717120111,209.1999969482422,2018-03-16T13:18:19Z,9.567850905732891
2.5262359622865915,39.690511766821146,210.1999969482422,2018-03-16T13:18:24Z,10.180135158857466
2.526377197355032,39.6904310490936,211.60000610351562,2018-03-16T13:18:29Z,10.85047782114338
2.5265258084982634,39.69034588895738,212.60000610351562,2018-03-16T13:18:34Z,11.428010337328065
2.5266615953296423,39.69030615873635,213.60000610351562,2018-03-16T13:18:38Z,11.199710497503103
2.5268387887626886,39.690311439335346,214.8000030517578,2018-03-16T13:18:43Z,10.936785103678256
2.5269934348762035,39.690383272245526,216,2018-03-16T13:18:48Z,11.1409337223553
2.527114301919937,39.69048410654068,217.1999969482422,2018-03-16T13:18:53Z,10.994887915947324
2.5271874759346247,39.69058334827423,218.1999969482422,2018-03-16T13:18:57Z,11.431695872775586
2.5272360909730196,39.69069130718708,219.39999389648438,2018-03-16T13:19:01Z,11.447098459525373
2.527305157855153,39.690848384052515,220.39999389648438,2018-03-16T13:19:07Z,11.075698294047722
2.5274251867085695,39.69094796106219,221.60000610351562,2018-03-16T13:19:12Z,10.885773206183842
2.527557536959648,39.69096112065017,222.60000610351562,2018-03-16T13:19:16Z,10.288283713278007
2.527699274942279,39.69088635407388,223.60000610351562,2018-03-16T13:19:21Z,10.598536995928535
2.5277794897556305,39.69074310734868,224.8000030517578,2018-03-16T13:19:27Z,10.418146171715168
2.527759289368987,39.69060497358441,226,2018-03-16T13:19:32Z,11.141304713994586
2.527714530006051,39.69051185064018,227.1999969482422,2018-03-16T13:19:35Z,13.263271042502607
2.5276620592921972,39.69043021090329,228.1999969482422,2018-03-16T13:19:38Z,12.166586898169257
2.5275447964668274,39.69025989063084,229.60000610351562,2018-03-16T13:19:44Z,12.87387617463913
2.527449494227767,39.69012251123786,230.60000610351562,2018-03-16T13:19:49Z,12.48161596083892
2.527395598590374,39.69004045240581,231.60000610351562,2018-03-16T13:19:52Z,12.282178248189965
2.5273159705102444,39.68989972025156,233,2018-03-16T13:19:57Z,12.302476533251388
